url,headline,date_publish,content,authors,language
https://www.cnn.com/2025/03/25/world/video/andrey-kostin-russian-banker-us-relationship-digvid,‘We’ve got a Russian Big Mac already’: Russian banker on if US companies should return,2025-03-25 20:53:56,"While tensions between Russia and the US continue to thaw, Andrey Kostin, CEO of Russia’s second largest bank VTB and one of the country’s top bankers, tells CNN’s Fred Pleitgen why he doesn’t believe business ties will get back to normal anytime soon.",['Mackenzie Happe'],en
https://www.cnn.com/2025/03/25/Tv/video/amanpour-latvia-foreign-minister-baiba-braze,Latvian FM reacts to US officials slamming Europe in group text,2025-03-25 17:45:34,,['Claire Calzonetti'],en
https://www.cnn.com/2025/03/23/world/video/gps0323-russia-ukraine-ceasefire-saudi-arabia,On GPS: Richard Haass on whether Putin is ready for peace,2025-03-23 17:22:25,"CNN values your feedback
2. Did you encounter any technical issues?
Video player was slow to load content Video content never loaded Ad froze or did not finish loading Video content did not start after ad Audio on ad was too loud Other issues
Ad never loaded Ad prevented/slowed the page from loading Content moved around while ad loaded Ad was repetitive to ads I've seen previously Other issues
Thank You!
Your effort and contribution in providing this feedback is much appreciated.
Close",['Fareed Zakaria'],en
https://www.cnn.com/2025/03/21/europe/russia-ukraine-sudzha-attack-gas-station-intl-latam/index.html,Russia and Ukraine trade blame over attack on Russian gas metering station,2025-03-21 00:00:00,"Russia and Ukraine traded blame on Friday over an attack on a gas metering station that lies in Russia’s Kursk region, just a few hundred meters from their shared border.
The attack on the facility in Sudzha comes just days after the US proposed both sides pause attacks on energy infrastructure.
The Russian Defense Ministry claimed Kyiv had “deliberately attacked” the station, which has been under Ukrainian control since Ukraine launched a surprise incursion into Kursk in August 2024.
Moscow claims Ukrainian forces blew up the facility while “retreating from the Kursk region” with the aim of “discrediting the US president’s peace initiatives.”
On Saturday, Russia’s Foreign Ministry further warned that it “reserves the right to respond, including with a symmetrical response” to what it claims were Ukrainian attacks on Russian energy infrastructure facilities.
Kyiv has described those accusations as “groundless” and claimed they are aimed at discrediting Ukraine and misleading the international community.
“Indeed, the station has been repeatedly shelled by the Russians themselves,” Ukraine’s General Staff said in a Telegram post on Friday.
According to the Ukrainian military, Russia struck the same station with missiles as recently as three days ago.
“The attempts by the Russians to deceive everyone and pretend that they are adhering to the ceasefire will not work, (neither) will the fake news about the strikes on the gas station,” Ukraine’s Presidential Chief of Staff Andriy Yermak posted on X Friday.
The Sudzha gas metering station was the last route through which Russian natural gas was delivered to Europe through Ukraine. Natural gas transportation through Sudzha was terminated on the morning of January 1, 2025, after Kyiv refused to renew the contract.
The attack on the station comes more than a week after the announcement by Russian forces that they had recaptured Sudzha, the largest town that Ukraine has occupied during its incursion into Kursk. Ukraine’s occupation of parts of Kursk is seen as its sole territorial bargaining chip amid pressure to negotiate an end to the war.
Russian President Vladimir Putin agreed to temporarily halt attacks on energy targets in Ukraine after a lengthy telephone call with President Donald Trump on Tuesday, though he stopped short of signing off on a broader ceasefire to end the three-year-long conflict in Ukraine. Ukrainian President Volodymyr Zelensky has also said he would support a pause on striking energy targets.
Talks to pause the conflict will take place in Riyadh next week, with a US delegation expected to first sit down with the Ukrainians followed by the Russians on Monday.","['Mariya Knight', 'Maria Kostenko']",en
https://www.cnn.com/2025/03/22/europe/russia-putin-ultimate-goals-ukraine-intl-cmd/index.html,Trump wants the war to end. But Putin wants much more than that,2025-03-22 00:00:00,"US President Donald Trump said he thinks Vladimir Putin wants peace. Ukraine and its European allies don’t believe he does, while the Russian leader himself said he wants peace but then refused to sign up to it when presented with the option.
What Putin really wants, though, is much, much bigger.
The Russian president has made no secret of the fact that he believes Ukraine should not exist as an independent state and he has repeatedly said he wants NATO to shrink back to its Cold War-era size.
But more than anything, he wants to see a new global order — and he wants Russia to play the starring role in it.
Putin and several of his most trusted allies emerged from the remnants of the KGB, the Soviet-era intelligence agency. They have never forgotten the humiliation of the fall of the Soviet Union and are not happy with the way the world has turned out since then.
Putin rose to power during the chaos of the 1990s, when the Russian economy collapsed and had to be rescued by the International Monetary Fund and the World Bank – another humiliation for the former superpower.
But from 2000, when Putin became president, steadily rising oil prices made Russia and many Russians richer than ever before. And Russia had a voice. It was invited into the G7 group of the world’s largest economies – renamed the G8 after it joined.
But this was not enough for the Russian leader, Kristine Berzina, a managing director at the German Marshal Fund of United States, told CNN.
“Putin was happy to throw all that away on behalf of his citizens because of higher geopolitical aims,” Berzina said. Russia was expelled from the G8, sanctioned by the West and ostracized on the global stage because of its aggression against Ukraine.
Berzina said it was never good enough for Russia to be “the eighth in the G7.”
“That doesn’t work within Russia’s understanding of its own exceptionalism. It is the largest country in the world, the richest in (natural) resources, so how can it simply be one of the players?” she said.
To understand what Putin wants from the current talks with the US, it’s key to remember that the two sides are talking because the United States made a policy U-turn under Trump — not because of a fundamental change in Russian thinking.
Trump wants the war in Ukraine to end as soon as possible, even if it means further territorial losses for Ukraine.
This means Putin has little to lose from talking.
Trump has claimed that “Russia holds all the cards” in the war with Ukraine, but the battlefield has been mostly stalled for the past two years.
While Russia is making some incremental gains, it is definitely not winning – though this could change if the US was to stop supplying arms and intelligence to Ukraine.
“Putin went into Ukraine thinking that it will be an easy, quick operation. Three years on, he controls 20% of Ukraine, but at terrible, terrible cost. I mean, essentially the Russians are losing. The thing though is that the Ukrainians are losing faster,” leading Russia analyst Mark Galeotti told CNN.
For Putin and the people around him, Trump’s push for a ceasefire simply presents an opportunity to secure quick wins while keeping an eye on the long-term goals, he said.
“Putin is an opportunist. He likes creating dynamic, chaotic situations, which throw up a whole variety of opportunities. And then he can then just pick which opportunity appeals to him, and he can change his mind,” Galeotti said.
Long term plan
Putin and his aides have made it very clear that their long-term goals have not changed. Even as they talk about wanting peace, Russian officials have continued to insist that the “root causes” of the conflict in Ukraine must be “eliminated.”
In the Kremlin’s view, these “root causes” amount to Ukraine’s sovereignty and its democratically elected President Volodymyr Zelensky, as well as NATO’s expansion to the east in the past 30 years.
Putin ordered the full-scale invasion of Ukraine in February 2022 to force a regime change in Kyiv, planning to install a pro-Moscow government. His goal was to turn Ukraine into a vassal state like Belarus and prevent it from joining the European Union and NATO in the future.
He has not achieved that goal by using military force, but that doesn’t mean he has abandoned it.
Instead, he might try to achieve it by other means.
“The easiest way for Russia to attain what it wants in a different country is not through military means, but through interference and electoral process,” Berzina said, adding that it is possible – even likely – that this is what Moscow would try to do after a ceasefire was in place.
This is likely why Russia keeps questioning Zelensky’s legitimacy and pushing for an election – and why Kremlin was delighted when Trump adopted this narrative and called the Ukrainian leader “a dictator without elections.” Ukraine’s martial law – imposed because of Russia’s aggression – prohibits elections from taking place while the conflict is ongoing.
Trump and his vice president, JD Vance, have rejected the idea that Ukraine could join NATO any time soon and Putin has asked for a US commitment that this will not happen to be part of any ceasefire agreement.
But Berzina said that Ukraine’s European allies are not buying Putin’s promises that he would stop fighting if Ukraine became – as he called it – neutral.
“No matter what Trump and Putin think they can arrange this week or this year, many people in Europe now find Putin fundamentally untrustworthy,” she said.
“Could there be a desire for Russia to try its hand again militarily? Sure. And that is why the Europeans are very clear-eyed on the potential for future military engagement.”
It’s all personal
Andrei Soldatov, a Russian investigative journalist and security expert who lives in exile in London, said Putin and his aides believe they can “try to get something out of Trump right now.”
“They think they can win some tactical battles but that he would not give them what they really want, which is a complete rearrangement of security arrangements in Europe,” he said.
“For the Kremlin, it’s not a war with Ukraine, it’s a war with the West, and a lot of people in Moscow don’t really believe that they can get any kind of lasting agreement with the US,” Soldatov told CNN.
Russia’s wariness of the US goes far back.
“It’s very personal to them because they were all young KGB officers back then, and they lost their social standing, they lost a place in Russian society, they lost the country as they describe it now, and it was extremely humiliating,” Soldatov said.
“They really believe that the West has been after the complete destruction and subjugation of Russia for centuries. It’s not just propaganda, they really, really believe in this.” But Putin has also framed his plan for Ukraine within his own – inaccurate — interpretation of history, which goes well beyond the fall of the Soviet Union. Putin has often argued that Ukraine is not a real country because Ukraine and Ukrainians are part of a larger “historical Russia”
Experts say this is, of course, nonsense.
“What he’s talking about is the fact that Russia and Ukraine and Belarus share a political ancestor called Rus … but it’s very much not the same thing as any modern country. It was an early to late medieval political entity and to say that Ukraine doesn’t have a right to exist because of this shared ancestor — no country looks the same as in the 10th century,” said Monica White, an associate professor in Russian and Slavonic Studies at the University of Nottingham.
Putin has also often turned to Russia’s religious identity in support of his plan. The leader of the Russian Orthodox Church, Patriarch Kirill, is one of the loudest supporters of the war.
“After the fall of the Soviet Union, Russia lost its connection with the ancestral Orthodox lands and I think part of Putin’s project is to try to bring back that thread connecting 10th century Rus with this pure orthodox continuity,” White said. “What he’s doing is actually not so different from some of the early Romanov Tzars who kept trying to get back the Orthodox lands that were under either Ottoman or Catholic rule, and they eventually did.”
Putin’s overwhelming desire is to return Russia to the global stage with a bang, she suggests – by creating a wedge between Europe and the US and teaming up with the West’s other adversaries.
“Russia wants to be at all the important tables – so whatever comes next, maybe it doesn’t have to mean territorial conquest in Europe, but I think it does have to be in a starring role in the more powerful bloc, if it sees that to include China or Iran or others, a bloc that is defined by its willingness to disrupt and destabilize,” White added.
Putin clearly believes that Russia – the largest country in the world by area – should be involved in running the world. He might have a like-minded man in the White House. Trump has made it clear that he believes the biggest and most powerful countries should get what they want – whether it’s Greenland, the Panama Canal, or a chunk of Ukraine.
“I think that the fundamental point is that, as far as Trump is concerned, Ukraine is a bought and paid for vassal state and has to understand its place and accept that, essentially, America will work out some kind of a deal with Russia and then bring it back to Ukraine,” Galeotti said.",['Ivana Kottasová'],en
https://www.cnn.com/2025/03/21/Tv/video/sitroom-pamela-brown-victoria-spartz-russia-ukraine,GOP Rep. Victoria Spartz says Trump can be ‘patient for a little’ with Putin,2025-03-21 16:59:43,"GOP Rep. Victoria Spartz, the only Ukrainian-born member of Congress, told CNN's Pamela Brown that she believes Russian President Vladimir Putin understands that Trump is ""serious"" about Russia and Ukraine coming together for peace talks, despite large-scale Russian drone attacks late Thursday.",['Pamela Brown'],en
https://www.cnn.com/2025/03/21/europe/ukraine-russia-odesa-fire-trump-intl-hnk/index.html,Ukraine’s Odesa ‘on fire’ from ‘massive’ Russian strikes as Trump projects optimism ahead of peace talks,2025-03-21 00:00:00,"The southern Ukrainian port city of Odesa was engulfed in flames late Thursday after being struck by a large-scale Russian drone attack, hours after US President Donald Trump expressed optimism about ending the war and as peace talks are set to resume on Monday.
Trump – who recently held separate phone calls with Russian President Vladimir Putin and Ukraine’s leader Volodymyr Zelensky on implementing a partial ceasefire – projected optimism about reaching an end to the war on Thursday, saying “we’re doing pretty well in that regard.”
Delegations from Russia and the US are expected to resume talks on ending the war on Monday in Saudi Arabia, both countries’ officials said, following an earlier round of talks in February.
Zelensky said a team from Ukraine will also attend, with parallel meetings likely to take place, and urged Putin to “stop making unnecessary demands that only prolong the war.”
“I believe we’ll get it done. We’ll see what happens,” Trump said on Thursday, referring to the talks.
Hours after Trump spoke, Russia launched a “massive” drone attack on Odesa, hitting civilian targets and injuring at least three people, including a minor, local officials said.
A high-rise residential building and a shopping center were among the targets, local governor Oleh Kiper said.
Videos shared on social media show what appears to be civilian infrastructure on fire and huge plumes of smoke rising over the city. CNN has not been able to immediately verify the videos.
Czech President Peter Pavel was in the port city on an official visit at the time of the attack, Ukrainian official Oleksiy Kuleba said.
Meanwhile, Russian assaults wounded at least five others near the southern city of Zaporizhzhia on Thursday, local governor Ivan Fedorov said.
Nearly 200 drones also hit the Kirovohrad region in central Ukraine overnight into Thursday, wounding 10 people, including four children, and damaging homes, a church, and key infrastructure, Zelensky said.
“Russian strikes on Ukraine do not stop, despite their propaganda claims. Every day and every night, nearly a hundred or more drones are launched, along with ongoing missile attacks. With each such launch, the Russians expose to the world their true attitude towards peace,” Zelensky said Thursday on X.
Ukraine and Russia have exchanged aerial assaults in the days since the Kremlin agreed to temporarily halt attacks on energy infrastructure targets, but stopped short of signing off on a broader ceasefire sought by the US.
Overnight into Thursday, Ukraine struck a military airfield deep inside Russian territory, sparking a huge explosion and destroying nearby houses, Russian and Ukrainian officials said.
Ukraine’s military confirmed it was behind the attack on Engels airbase - more than 465 miles from the Ukrainian border - saying it targeted the airbase because it is used by Russia’s air force “to launch missile strikes on the territory of Ukraine and terrorist attacks against the civilian population.”
Zelensky on Wednesday accused Putin of already breaking his pledge, saying that Russia attacked Ukraine with 150 drones, including strikes on energy facilities.
Zelensky has said he is “ready” to pause attacks on Russia’s energy and civilian infrastructure, saying his team will prepare a list of civilian targets to be included in a future deal.
Ukraine “unconditionally agrees” to a ceasefire, but is “waiting for the aggressor to agree,” Zelensky said Thursday while speaking at a press conference in Norway.
Putin announced the halt on energy infrastructure attacks on Tuesday after a lengthy call with Trump. “Vladimir Putin responded positively to this initiative and immediately gave the Russian military the corresponding order,” a Kremlin readout said.
As part of its demands for a broader ceasefire, the Kremlin laid out several tough conditions that Putin had previously insisted on – such as a halt to all foreign military aid and intelligence to Kyiv, and a halt to any Ukrainian mobilization or rearming during that period.
Zelensky spoke to European leaders on Thursday as they reaffirmed their support for Ukraine, calling on other Western leaders to match words of support for Kyiv with deeds, as Trump escalates his courting of Russia.
“The stronger they are on the battlefield, the stronger they are behind the negotiation table,” the European Union’s top diplomat Kaja Kallas said of the Ukrainians, according to Reuters.
The meetings in Saudi Arabia’s capital Riyadh on Monday are designed for US and Russian officials to hammer out more specific language on the deal reached by Trump and Putin, as well as other areas of negotiation toward a full ceasefire. The talks won’t involve Cabinet-level US officials, the State Department said Wednesday.
This story has been updated with additional information.
Correction: This story has been updated to correct the name of the Ukrainian official Oleksiy Kuleba.",['Edward Szekeres'],en
https://www.cnn.com/2025/03/21/business/europe-russia-frozen-assets-ukraine-intl-cmd/index.html,Europe needs money to back Ukraine. Why is it reluctant to spend Russia’s?,2025-03-21 06:01:52,"Three years of war in Ukraine have left Europe with a hefty bill: nearly $122 billion in direct assistance, plus billions more plowed into the continent’s militaries and defense industry.
But the region has so far refused to touch the $229 billion of Russian central bank cash sitting in the European Union, frozen after Vladimir Putin’s 2022 full-scale invasion of Ukraine.
Last week, however, French lawmakers passed a non-binding resolution calling on their government to use frozen Russian assets to “finance military support to Ukraine and its reconstruction” – specifically, the assets themselves rather than just the interest they are earning.
Both the United States and Canada had already introduced legislation empowering governments to confiscate frozen Russian assets. In its final days, the Biden administration also tried to persuade European allies to confiscate immobilized Russian funds.
Some progress on that front was achieved last week, when the European Parliament agreed on a resolution to confiscate Russian frozen assets for Ukraine’s “defense and reconstruction.” The text of the resolution has not yet been voted on by the parliament’s lawmakers.
The EU is already using the interest from the frozen funds to back multi-billion-dollar loans to Ukraine. But European governments remain hesitant about confiscating the capital. In an understatement from UK Prime Minister Keir Starmer on March 15, it’s a “complicated issue.”
Mountain of cash
The concerns are twofold: economic and legal.
“We’re not touching these Russian assets,” French government spokesperson Sophie Primas told journalists last Wednesday, warning that doing so could set a dangerous precedent, discouraging foreign investment in Europe, even as the government examines legal pathways to use the funds.
A country like China, aware that it could face European sanctions if it invaded Taiwan, might be reluctant to place funds in the region, the argument goes.
Indeed, Russia has for years been moving its official funds out of the US, apparently fearful of repercussions over its aggressions in Ukraine and Georgia.
There is a precedent for this sort of US action. It seized German assets after World War II, as well as Afghan and Iraqi assets, said Professor Olena Havrylchyk, an economist at Paris’ Panthéon-Sorbonne university, adding that Moscow hadn’t had the same fear about Europe.
In recent years, Europe’s central banks have expressed concern (cloaked in diplomatic language) that seizing foreign funds could “harm the euro as a reserve currency,” Havrylchyk told CNN.
But continued support for Ukraine will carry on costing Europe money – and interest from Russia’s funds won’t cut it.
That’s a reality that European taxpayers will need to remain on board with, Havrylchyk said, if seizing Russia’s money outright is off the table.
Havrylchyk believes a nuclear-armed Russia will never agree to pay reparations as part of a peace deal, so Kyiv’s hopes for compensation must lie in funds already in the West’s hands.
“The world isn’t ruled solely by economists,” she said. “International law is above all for justice, not just property rights.”
Legal worries
Legally, Europe’s hesitancy over seizing – rather than just freezing – Russia’s assets stems from one of the key principles of international law: the immunity of a state’s overseas assets from seizure.
The justification for seizing the principal of Russia’s assets would therefore be all-important, Frédéric Dopagne, professor of public international law at the University of Louvain in Belgium, told CNN.
Reparations for Russia’s damage to Ukraine and bolstering Ukraine’s own defense capabilities against aggression are the strongest legal arguments Europe could use, he added.
When the US passed the 2024 bipartisan Rebuilding Economic Prosperity and Opportunity for Ukrainians Act, it justified any seizing of Russia’s assets in the US on the basis that they would be used to rebuild Ukraine. And French lawmakers debating the non-binding resolution last Wednesday voted through an amendment explicitly removing provisions to use Russian assets to fund Europe’s own defense.
With around two-thirds of all frozen Russian funds sitting in the EU, the stakes – and potential benefits – are much higher for European governments than they are for the US.
Dopagne at the University of Louvain said Europe’s hesitancy is partly due to the lack of historical precedent.
After World Wars I and II, a vanquished Germany was compelled to pay reparations through international treaties. But, with even a 30-day ceasefire off the table for Moscow, any such post-war accord with Russia is a distant prospect, Dopagne said.
So, the question for Western decision-makers on Ukraine is: “Can we really have an agreement on reparations before we’ve even got a peace treaty?” Dopagne said.
“It would be a novelty,” he added, even if it can’t be ruled out.
Unanimous consent needed
The arguments on either side of the debate haven’t yet reached critical mass.
States like Belgium, which holds the lion’s share of frozen Russian assets (some $193 billion, according to the Institute of Legislative Ideas, a Ukrainian think tank), remain dubious, and backing from economic powerhouses like Germany would be essential for broader European buy-in.
Any EU-wide action would almost certainly require unanimous consent from member states, an unlikely result, given the support for Russia in the Hungarian and Slovak administrations.
Officials from the Biden administration had hoped to use Russia’s frozen funds as leverage in peace negotiations, forcing Putin to the table. With Donald Trump’s enthusiastic overtures to Moscow and the first moves toward a peace deal in three years of fighting, a European seizure of Russia’s cash is more likely to kill than to aid negotiations.
For now, Moscow’s nest egg looks safely out of European pockets.",['Joseph Ataman'],en
https://www.cnn.com/2025/03/20/politics/video/vladimir-putin-trump-ukraine-vladimir-milov-ebof-digvid,Former Russian government official says Trump presidency has emboldened Putin,2025-03-21 00:53:41,"CNN values your feedback
1. How relevant is this ad to you?
2. Did you encounter any technical issues?",['Austin Mabeus'],en
https://www.cnn.com/2025/03/20/europe/ukraine-us-zaporizhzhia-nuclear-power-plant-explainer/index.html,Nuclear experts pour cold water on US idea to restore and run Ukrainian power plant,2023-06-15 00:00:00,"Ukraine’s Zaporizhzhia nuclear power plant, occupied by Russian forces since the early days of the war, could be restored and protected by US ownership – at least according to the Americans.
But it’s unclear how the operation would work in practice, experts say, especially as the plant is on the front line, in territory controlled by Russia.
As part of ongoing talks to inch toward a partial ceasefire, US President Donald Trump and Ukrainian counterpart Volodymyr Zelensky “discussed Ukraine’s electrical supply and nuclear power plants” during a Wednesday phone call, according to the US readout of the call.
“(Trump) said that the United States could be very helpful in running those plants with its electricity and utility expertise. American ownership of those plants would be the best protection for that infrastructure and support for Ukrainian energy infrastructure,” the readout said.
On Thursday, Zelensky disputed that section, saying: “In terms of ownership, we definitely did not discuss this with President Trump.” Zelensky stressed that “all nuclear power belongs to the (Ukrainian) state, including the temporarily occupied Zaporizhzhia region.”
Zelensky said the day before that Ukraine is ready to consider the possibility of American investment in the restoration and modernization of Zaporizhzhia. During a news conference after his call with Trump, Zelensky said they only discussed the occupied Zaporizhzhia plant, rather than Ukraine’s wider nuclear power network.
“I believe that the station will not work under occupation. I believe that the station can be restored to operation,” Zelensky said, also cautioning that the process will take an estimated two years or more.
Before Russia’s full-scale invasion in 2022, the Zaporizhzhia plant supplied roughly 20% of Ukraine’s energy, with six reactors, making it the largest nuclear power station in Europe. Ukrainian staff remain at the plant under Russian occupation, and at one point staff were forced to work at “gunpoint.”
But the plant is now disconnected from the grid and the electricity infrastructure required to operate the plant safely has been damaged by drone strikes and frequent shelling. Russia also destroyed the nearby Kakhovka dam, emptying the reservoir that supplied water to cool the plant.
All six reactors are shut down and there are concerns over the plant’s ongoing maintenance, as explosions continue nearby, according to a UN nuclear watchdog team on the ground.
When asked about how the US could potentially run a Ukrainian nuclear plant, Energy Secretary Chris Wright told Fox News that he didn’t believe it would require American troops on the ground.
“Certainly, we have immense technical expertise in the United States to run those plants. I don’t think that requires boots on the ground,” Wright said. “But I’ll leave the foreign policy to President Trump and Secretary (of State Marco) Rubio. I know they are working tirelessly, ‘How do we bring peace to Ukraine?’
“But, if it was helpful to achieve that end – have the US run nuclear power plants in Ukraine? No problem. We can do that,” Wright added.
But experts question how feasible the idea floated by the Trump administration would be.
Operating the plant safely would require a safe, constant power supply to avoid a reactor meltdown, as well as the restoration of sufficient water supplies for cooling the plant.
“The first word of business would be to establish definitively that there could be no attacks on either the plant directly or on the supporting infrastructure – both power and water resources – and that would have to be iron-clad,” said Edwin Lyman, director of nuclear power safety at the Union of Concerned Scientists. “So far, that kind of agreement has been elusive, as shelling occurs at a daily basis in the vicinity of the reactors.”
“There’s no point in trying to rebuild a plant and operate it if it could be jeopardized at any moment,” Lyman said. “And the notion that US-ownership would somehow be more of a deterrent to Russia attacking the plant than now, when the Russians themselves control the plant, that doesn’t make sense either.”
The idea of US operation “raises a whole lot of logistical and technical and practical questions that are very unclear,” Lyman said, including the question of US liability for any accident at the facility. “With ownership or operator status comes responsibility.”
Nuclear experts have also highlighted that the US does not have any nuclear plants that use the same class of technology as Zaporizhzhia, which is a Soviet-designed “water water energetic reactor” (abbreviated as “VVER” in Russian).
“These are different technologies,” said Elena Sokova, director of the Vienna Center for Disarmament and Non-Proliferation, adding that there are strict licensing requirements for the plant’s operators.
“The US is an advanced country… but to be prepared to immediately take control of something that is of a different design, designed by different country, and where you have no experience of running it – I don’t think it’s a good solution or viable option.”
“Having said that, if we’re talking about a long process, I’m sure certain things could be worked out, particularly if there is an arrangement… to have the majority of the Ukrainian staff and operators running these reactors,” Sokova added.
Ukraine wants role in restoration of plant
Zelensky emphasized on Wednesday night that safe restoration of the plant is in the whole world’s interest, and Ukraine should have a role in that “because it is ours, and this is our land, this is our station.”
The Ukrainian president said any return of the plant would not be possible without control of the area where it is located – the city of Enerhodar – on the Russian-occupied side of the Zaporizhzhia region.
“If you just hand over the station, and a meter away from the station, everything is occupied or there are Russian weapons, no one will work like that,” Zelensky told reporters, raising concerns that the plant could be restored with US and Ukrainian investment, only to have Russia possibly damage or destroy it again later.
As fighting continues along the front line, the dire situation at the Zaporizhzhia plant “remains unchanged,” Andrian Prokip, energy program director at the Ukrainian Institute for the Future, wrote last month.
“It still does not receive adequate maintenance and it continues to serve as a Russian ammunition depot,” said Prokip, also a senior associate at the Wilson Center.
CNN’s Svitlana Vlasova, Christian Edwards and DJ Judd contributed to this report.",['Lauren Kent'],en
https://www.cnn.com/2025/03/17/world/video/black-sea-importance-putin-strategy-digvid,See why the Black Sea region is key to Putin’s plans,2025-03-17 11:39:24,"From Russia’s 2008 war in Georgia to its annexation of Crimea in 2014 and subsequent full-scale invasion of Ukraine in 2022, the Black Sea region has been key to Putin’s efforts to restore Russian power and influence after the fall of the Soviet Union. RUSI’s Dr Neil Melvin explains why the Black Sea is so strategically important to Russia.",['Max Burnell'],en
